CP,Năm,Kỳ,Tăng trưởng doanh thu (%),Doanh thu (đồng),Lợi nhuận sau thuế của Cổ đông công ty mẹ (đồng),Tăng trưởng lợi nhuận (%),Thu nhập tài chính,Chi phí tiền lãi vay,Doanh thu bán hàng và cung cấp dịch vụ,Các khoản giảm trừ doanh thu,Doanh thu thuần,Giá vốn hàng bán,Lãi gộp,Chi phí tài chính,Lãi/lỗ từ công ty liên doanh,Chi phí bán hàng,Chi phí quản lý DN,Lãi/Lỗ từ hoạt động kinh doanh,Thu nhập khác,"Lãi lỗ trong công ty liên doanh, liên kết",Thu nhập/Chi phí khác,Lợi nhuận khác,LN trước thuế,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hoãn lại,Lợi nhuận thuần,Cổ đông thiểu số,Cổ đông của Công ty mẹ,symbol,Thu nhập lãi và các khoản tương tự,Chi phí lãi và các khoản tương tự,Thu nhập lãi thuần,Thu nhập từ hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,Kinh doanh ngoại hối và vàng,Chứng khoán kinh doanh,Chứng khoán đầu tư,Hoạt động khác,Chi phí hoạt động khác,Lãi/lỗ thuần từ hoạt động khác,Cố tức đã nhận,Tổng thu nhập hoạt động,LN từ HĐKD trước CF dự phòng,Chi phí dự phòng rủi ro tín dụng,Thuế TNDN,Lãi cơ bản trên cổ phiếu
KDC,2023,2,-0.3290302428,2371618812827,918407954259,3.455846876,1119853816508,-68989305895,2371618812827,-64788594469,2306830218358,-1986092905307,320737313051,-84581801695,13184150770,-410940114432,-204810288075,753443076127,-927720782,0,-2415999428,-3343720210,750099355917,-84636086121,49759381491,715222651287,-203185302972,918407954259,KDC,,,,,,,,,,,,,,,,,,
KDC,2023,1,-0.2768892333,2133880850521,-318992000873,-3.985541966,104720942195,-86751738600,2133880850521,-73919944012,2059960906509,-1671969294371,387991612138,-88693175485,2433395904,-310991312734,-90476710321,4984751697,2328692792,0,-1631926804,696765988,5681517685,-305306783061,149010097959,-150615167417,168376833456,-318992000873,KDC,,,,,,,,,,,,,,,,,,
KDC,2022,4,-0.03047108716,2991728944675,13973213032,-0.893162248,176840025215,-74982806293,2991728944675,-40874390814,2950854553861,-2664135800811,286718753050,-125199917868,68300910770,-318166718680,-78574679426,9918373061,21754958615,0,-6647957271,15107001344,25025374405,-17949875216,-2193782847,4881716342,-9091496690,13973213032,KDC,,,,,,,,,,,,,,,,,,
KDC,2022,3,0.2600782274,3294610406934,24324516984,-0.787415309,60473560684,-56629431045,3294610406934,-67675122915,3226935284019,-2671230514133,555704769886,-62335433927,-34905161847,-356254941680,-104479040256,58203752860,4287714283,0,-2411041875,1876672408,60080425268,-26680829765,-3356558270,30043037233,5718520249,24324516984,KDC,,,,,,,,,,,,,,,,,,
KDC,2022,2,0.3536312921,3534613576030,206112997128,-0.17533477,21425883330,-50540717038,3534613576030,-71695516313,3462918059717,-2573796465812,889121593905,-63439443966,38466522517,-481935242379,-128111293865,275528019542,3749784970,0,-6113809938,-2364024968,273163994574,-75846796497,20813065389,218130263466,12017266338,206112997128,KDC,,,,,,,,,,,,,,,,,,
KDC,2022,1,0.2461592399,2950973694097,106845592682,0.1373123676,22027223305,-50973601014,2950973694097,-71800301539,2879173392558,-2331214086188,547959306370,-55468889037,32216592121,-296387350094,-100283697917,150063184748,3078758788,0,-1028228059,2050530729,152113715477,-26291594094,-4694115696,121128005687,14282413005,106845592682,KDC,,,,,,,,,,,,,,,,,,
KDC,2021,4,0.2960418776,3085755262215,130789096319,1.580752017,-1665139812,-48953880910,3085755262215,-28728041169,3057027221046,-2435704958029,621322263017,-56516411788,73500108970,-327734807312,-108579345260,200326667815,3062154733,0,-3169948610,-107793877,200218873938,-61852491526,22143250541,160509632953,29720536634,130789096319,KDC,,,,,,,,,,,,,,,,,,
KDC,2021,3,0.1097794395,2614607835620,114422712542,0.09774563312,82486562013,-43341703329,2614607835620,-58152887236,2556454948384,-2065100294569,491354653815,-44020091849,27833593806,-315350594617,-99306006724,142998116444,386695695,0,16743718,403439413,143401555857,-31727024708,13557161695,125231692844,10808980302,114422712542,KDC,,,,,,,,,,,,,,,,,,
KDC,2021,2,0.3212285155,2611208529771,249935355131,5.42915261,52088446151,-45192142674,2611208529771,-45812405197,2565396124574,-2066270922558,499125202016,-48623052188,-36329791827,-325510670882,46794406600,187544539870,1093174901,0,-2181422383,-1088247482,186456292388,-12000688314,53059056046,227514660120,-22420695011,249935355131,KDC,,,,,,,,,,,,,,,,,,
KDC,2021,1,0.3520876956,2368055060348,93945687856,7.371586117,22286917385,-40622388380,2368055060348,-45716648475,2322338411873,-1880493804949,441844606924,-43535036586,45613570016,-234953622429,-81142288188,150114147122,766112451,0,-663740991,102371460,150216518582,-20371499557,5065581166,134910600191,40964912335,93945687856,KDC,,,,,,,,,,,,,,,,,,
KDC,2020,4,0.09889738759,2380907064462,50678676383,25.05535194,18547575102,-27767860667,2380907064462,-40160518853,2340746545609,-1891893546012,448852999597,-34846875218,48660397841,-286368352201,-113638429964,81207315157,2766196407,0,-3488653961,-722457554,80484857603,795880205,-4357101266,76923636542,26244960159,50678676383,KDC,,,,,,,,,,,,,,,,,,
KDC,2020,3,0.2531109924,2355970693366,104234268021,3.981577931,24970209871,-32134490388,2355970693366,-41093646520,2314877046846,-1790008774981,524868271865,-36220814725,25236564858,-291924489320,-97005047862,149924694687,5002578896,0,-997763689,4004815207,153929509894,-41902794597,8602986031,120629701328,16395433307,104234268021,KDC,,,,,,,,,,,,,,,,,,
KDC,2020,2,0.1508274739,1976348904971,38875318458,-0.1148922166,18914654823,-33648210612,1976348904971,-35875186231,1940473718740,-1495561787478,444911931262,-35939820428,44026874644,-238029393794,-113948023839,119936222668,1162791077,0,-1022651818,140139259,120076361927,-31591533697,-3134192038,85350636192,46475317734,38875318458,KDC,,,,,,,,,,,,,,,,,,
KDC,2020,1,0.1179493026,1751406412483,11221969952,0.9527177408,15030881152,-30993926981,1751406412483,-25020123160,1726386289323,-1380990582007,345395707316,-37136361562,54062616745,-226837070802,-91091184066,59424588783,4292523592,0,-541502399,3751021193,63175609976,-12901689242,-2452915780,47821004954,36599035002,11221969952,KDC,,,,,,,,,,,,,,,,,,
KDC,2019,4,0.1283474848,2166632746023,-2106752647,-1.053155183,12829831380,-32595494499,2166632746023,-35832850011,2130799896012,-1736739267520,394060628492,-22961585228,61167046100,-258154758849,-139169079034,47772082861,10127362574,0,-1981756535,8145606039,55917688900,-24096997411,1290167142,33110858631,35217611278,-2106752647,KDC,,,,,,,,,,,,,,,,,,
KDC,2019,3,-0.03987200955,1880097379737,20923946078,0.3517663359,34361430964,-43001577172,1880097379737,-25935222618,1854162157119,-1418096374104,436065783015,-43981592401,50599526768,-289848177951,-114779053249,72417917146,1514368952,0,-1170604546,343764406,72761681552,-27214230621,7505317455,53052768386,32128822308,20923946078,KDC,,,,,,,,,,,,,,,,,,
KDC,2019,2,-0.2012445003,1717328574262,43921564342,95.88372112,43360030362,-44451370552,1717328574262,-42598250739,1674730323523,-1190062419863,484667903660,-49731403938,53697753065,-323182023865,-115296929486,93515329798,-3177001918,0,1219523002,-1957478916,91557850882,-39320103891,18582671425,70820418416,26898854074,43921564342,KDC,,,,,,,,,,,,,,,,,,
KDC,2019,1,-0.07456971397,1566624182645,5746846929,1.489387756,42974572848,-37613137475,1566624182645,-15890076262,1550734106383,-1233578281567,317155824816,-31320599932,74408712608,-248134940023,-102592684160,52490886157,14285961921,0,-5239751738,9046210183,61537096340,-8085632810,-10549593417,42901870113,37155023184,5746846929,KDC,,,,,,,,,,,,,,,,,,
KDC,2018,4,-0.02929209778,1920182191374,39634002147,2.152654614,92387232851,-31687933785,1920182191374,-24741609402,1895440581972,-1641435090325,254005491647,-37166240334,95265473650,-213231197931,-100234716742,91026043141,2423164929,0,-2195230695,227934234,91253977375,3971134565,-19781375610,75443736330,35809734183,39634002147,KDC,,,,,,,,,,,,,,,,,,
KDC,2018,3,-0.08973310906,1958173700203,15478966684,-0.4633040013,49845015596,-33859032870,1958173700203,-27531007228,1930642692975,-1561392417093,369250275882,-38876791862,65887574255,-310417539456,-103000366243,32688168172,10518363963,0,-5891412180,4626951783,37315119955,-7948744549,10524371995,39890747401,24411780717,15478966684,KDC,,,,,,,,,,,,,,,,,,
KDC,2018,2,0.2482694236,2150005320563,453343078,-0.9987748721,45953734338,-37577365907,2150005320563,-35164659761,2114840660802,-1708186661515,406653999287,-39226975236,55221855485,-328796394615,-92953442607,46852776652,3334043636,0,73506116,3407549752,50260326404,-11490717085,-8419383958,30350225361,29896882283,453343078,KDC,,,,,,,,,,,,,,,,,,
KDC,2018,1,0.32973904,1692860290286,-11742931573,-1.619719529,41906087709,-39532962293,1692860290286,-26570303970,1666289986316,-1403564679754,262725306562,-40880665016,67539647615,-195725310554,-115651498950,19913567366,1971659142,0,-846295863,1125363279,21038930645,-10786628,-3671676785,17356467232,29099398805,-11742931573,KDC,,,,,,,,,,,,,,,,,,
KDC,2017,4,1.406859089,1978125641069,-34384976797,-1.253401974,58827299429,-44539563558,1978125641069,-30623247598,1947502393471,-1573362747250,374139646221,-48094173844,65582688451,-260011186814,-149270222922,41174050521,12456558635,0,-19120622335,-6664063700,34509986821,-26135556159,-43077437505,-34703006843,-318030046,-34384976797,KDC,,,,,,,,,,,,,,,,,,
KDC,2017,3,3.603678101,2151208310100,28841218718,-0.9667911751,89873886199,-43396391043,2151208310100,-20246006712,2130962303388,-1694752749210,436209554178,-42957072903,16657229429,-293226371423,-134635216987,71922008493,10222845086,0,-2183509570,8039335516,79961344009,813083142,895417341,81669844492,52828625774,28841218718,KDC,,,,,,,,,,,,,,,,,,
KDC,2017,2,1.896503756,1722388836880,370037336919,2.266385212,487592656996,-37025733867,1722388836880,-27965322893,1694423513987,-1301759155470,392664358517,-59493580141,17499000366,-347635411825,-79324892520,411302131393,4082158069,0,-1938253648,2143904421,413446035814,-36534600044,195935700,377107371470,7070034551,370037336919,KDC,,,,,,,,,,,,,,,,,,
KDC,2017,1,2.229468454,1273077077053,18948784110,-0.3119919883,25627097895,-32317633345,1273077077053,-23047259279,1250029817774,-1005163919000,244865898774,-11298020839,21666999227,-160797503317,-80596427122,39468044618,2664804125,0,-655647942,2009156183,41477200801,-2411317050,-8964297281,30101586470,11152802360,18948784110,KDC,,,,,,,,,,,,,,,,,,
KDC,2016,4,0.8498334838,821870150344,135693405190,0.2207499393,253229502616,-18480626792,821870150344,-27048174206,794821976138,-639628052260,155193923878,-79638619733,10533386544,-86519174319,-72239906303,180559112683,1993382420,0,-4301225868,-2307843448,178251269235,-18159029300,-15351331428,144740908507,9047503317,135693405190,KDC,,,,,,,,,,,,,,,,,,
KDC,2016,3,-0.1174395545,467280349049,868480555885,9.833640942,1252292020311,-11633693082,467280349049,-3347108248,463933240801,-238916885391,225016355410,-50784682157,34822129655,-262174449980,-66422597659,1132748775580,2765944398,0,-7676673439,-4910729041,1127838046539,-269827740689,10468507151,868478813001,-1742884,868480555885,KDC,,,,,,,,,,,,,,,,,,
KDC,2016,2,-0.5034143701,594644088879,113286496505,-0.9774901786,33736974417,-7219603142,594644088879,-7038485734,587605603145,-247832200153,339773402992,-9055762679,21862574173,-218609904588,-60495847338,107211436977,34604221281,0,-2589967469,32014253812,139225690789,-29183635479,3236315027,113278370337,-8126168,113286496505,KDC,,,,,,,,,,,,,,,,,,
KDC,2016,1,-0.6229569868,394206382595,27541516651,-0.06959632134,31199966346,-1377142736,394206382595,-410087059,393796295536,-233605700801,160190594735,-4026021570,0,-127376680492,-49935515697,10052343322,1663886143,19520582402,-212235838,1451650305,31024576029,-6470213814,2971712474,27526074689,-15441962,27541516651,KDC,,,,,,,,,,,,,,,,,,
KDC,2015,4,-0.669019957,444294125687,111155774674,0.1940681604,88663422814,-904563663,444294125687,-1879305293,442414820394,-304609232484,137805587910,-20335773641,0,-108374786375,-46292437434,51466013274,10124032110,14714945644,-8107776620,2016255490,68197214408,57107762343,-14164644039,111140332712,-15441962,111155774674,KDC,,,,,,,,,,,,,,,,,,
KDC,2015,3,-0.7298084855,529459881653,80165159667,-0.7765871706,75123707761,-2826647288,529459881653,-11712184952,517747696701,-312261872488,205485824213,-8957299494,0,-198389929688,-42901342304,30360960488,11184461009,64879114568,-13049194882,-1864733873,93375341183,-10346448958,-2885829163,80143063062,-22096605,80165159667,KDC,,,,,,,,,,,,,,,,,,
KDC,2015,2,0.1583671051,1197465357529,5032758575480,81.07636093,6503506504237,-11557560617,1197465357529,-39448131501,1158017226028,-709740980306,448276245722,-39616413662,6730789077,-312370000611,-150122302527,6456404822236,-3452919729,0,5877102621,2424182892,6458829005128,-1435858615576,9735751033,5032706140585,-52434895,5032758575480,KDC,,,,,,,,,,,,,,,,,,
KDC,2015,1,0.2670478956,1045520985115,29601685035,-0.09395448792,29736315764,-6498688048,1045520985115,-29596851702,1015924133413,-619243227248,396680906165,-10635082523,0,-258212576467,-111584846805,45984716134,12588806359,0,-11206507334,1382299025,47367015159,-18718471348,848587363,29497131174,-104553861,29601685035,KDC,,,,,,,,,,,,,,,,,,
KDC,2014,4,0.1253968562,1342359260081,93089974558,-0.02118619128,45807701890,755169775,1342359260081,-25203496155,1317155763926,-789718515914,527437248012,-4577004126,0,-367091000448,-125649942531,75927002797,55180366141,0,-7288469399,47891896742,123818899539,-22745476468,-7442511525,93630911546,540936988,93089974558,KDC,,,,,,,,,,,,,,,,,,
KDC,2014,3,0.1135116195,1959572574458,358820752912,0.09009551502,39927495202,-6202760359,1959572574458,-87539393092,1872033181366,-950182723473,921850457893,-5232810755,0,-439410692060,-107316753793,409817696487,6912951035,0,-8316968201,-1404017166,408413679321,-59261441833,10200090360,359352327848,531574936,358820752912,KDC,,,,,,,,,,,,,,,,,,
KDC,2014,2,0.1264746138,1033752902943,61318003366,0.3876127106,36670613347,-8057915000,1033752902943,-29679982224,1004072920719,-583175977462,420896943257,-11198542054,0,-262389337887,-101260054234,82719622429,6608980515,0,-5093654425,1515326090,84234948519,-25374584872,2428401360,61288765007,-29238359,61318003366,KDC,,,,,,,,,,,,,,,,,,
KDC,2014,1,0.01016266921,825162954595,32671300327,-0.02976918193,22369493765,-7198989438,825162954595,-32222197729,792940756866,-509115666789,283825090077,-6818161735,0,-155787019641,-93414411803,50174990663,5388675441,0,-4532596798,856078643,51031069306,-13021321008,-5256901668,32752846630,81546303,32671300327,KDC,,,,,,,,,,,,,,,,,,
KDC,2013,4,0,1192787462169,95104884840,0,23179642438,-13460375371,1192787462169,-63287249444,1129500212725,-697513189665,431987023060,-26108848161,0,-184973143023,-134519745741,109564928573,14934710887,0,-16926822270,-1992111383,107572817190,-3430979864,-8808992814,95332844512,227959672,95104884840,KDC,,,,,,,,,,,,,,,,,,
KDC,2013,3,0,1759813314984,329164507118,0,30201655198,-10885829456,1759813314984,-33126185635,1726687129349,-852776889562,873910239787,-11934845168,0,-421665729038,-96471114100,374040206679,3939956198,0,-4741681464,-801725266,373238481413,-57635309395,13934680419,329537852437,373345319,329164507118,KDC,,,,,,,,,,,,,,,,,,
KDC,2013,2,0,917688592585,44189565935,0,34526490359,-14542699047,917688592585,-17921501144,899767091441,-536298555233,363468536208,-19031166942,0,-197585979586,-89729621374,91648258665,6466197465,0,-14896526945,-8430329480,83217929185,-31037502627,-8704454260,43475972298,-713593637,44189565935,KDC,,,,,,,,,,,,,,,,,,
KDC,2013,1,0,816861461771,33673740020,0,22087236241,-10928433547,816861461771,-9956546954,806904914817,-501287935549,305616979268,-16342702489,0,-179660226954,-79968135778,51733150288,3535208009,0,-6912094150,-3376886141,48356264147,-9605812624,-6113564721,32636886802,-1036853218,33673740020,KDC,,,,,,,,,,,,,,,,,,
KDH,2025,1,1.144816409,716284342000,121945223000,0.9246141787,19643193000,0,716284342000,-6398880000,709885462000,-403198348000,306687114000,-47827900000,0,-62529336000,-54417825000,161555246000,8737639000,0,-13732013000,-4994374000,156560872000,-37606782000,-285952000,118668138000,-3277085000,121945223000,KDH,,,,,,,,,,,,,,,,,,
KDH,2024,4,3.388803334,2063207318000,398166974000,5.403710941,8252009000,0,2063207318000,-15677790000,2047529528000,-1139869658000,907659870000,-170816878000,0,-162938662000,-68189403000,513966936000,6771225000,0,-15954999000,-9183774000,504783162000,-111318779000,-300445000,393163938000,-5003036000,398166974000,KDH,,,,,,,,,,,,,,,,,,
KDH,2024,3,-0.5898752533,252802130000,70356430000,-0.6609736944,7405238000,0,252802130000,-246351000,252555779000,-94741409000,157814370000,-12604801000,0,-17696964000,-49446259000,85471584000,10658532000,0,-22126048000,-11467516000,74004068000,-40188907000,32542750000,66357911000,-3998519000,70356430000,KDH,,,,,,,,,,,,,,,,,,
KDH,2024,2,0.09513284407,645159733000,278529283000,0.1279238036,10499310000,0,645159733000,-621512000,644538221000,-144641514000,499896707000,-11442199000,0,-31013647000,-46124277000,421815894000,14710480000,0,-65924237000,-51213757000,370602137000,-90055812000,-385409000,280160916000,1631633000,278529283000,KDH,,,,,,,,,,,,,,,,,,
KDH,2024,1,-0.2158142721,333960678000,63360867000,-0.6835940438,12032643000,0,333960678000,0,333960678000,-159784308000,174176370000,-21157850000,0,-11034897000,-45423897000,108592369000,9375688000,0,-16308708000,-6933020000,101659349000,-31532441000,-6170616000,63956292000,595425000,63360867000,KDH,,,,,,,,,,,,,,,,,,
KDH,2023,4,-0.6363846885,470107034000,62177537000,-0.476902668,16199856000,0,470107034000,-624862000,469482172000,-177854947000,291627225000,-55957801000,0,-58839853000,-52978903000,140050524000,32523665000,0,-56726873000,-24203208000,115847316000,-45512656000,-6949099000,63385561000,1208024000,62177537000,KDH,,,,,,,,,,,,,,,,,,
KDH,2023,3,-0.234747736,616403014000,207524988000,-0.4098078147,13041338000,0,616403014000,0,616403014000,-183710162000,432692852000,-67938329000,0,-72742993000,-47658955000,257393913000,12594875000,0,-14416367000,-1821492000,255572421000,-68309382000,22831832000,210094871000,2569883000,207524988000,KDH,,,,,,,,,,,,,,,,,,
KDH,2023,2,-0.1957469015,589115500000,246939804000,-0.2566098318,7673361000,-767304000,589115500000,-6812774000,582302726000,-65923401000,516379325000,-18080063000,0,-19366912000,-48838022000,437767689000,9107101000,0,-33912127000,-24805026000,412962663000,-633866743000,476892613000,255988533000,9048729000,246939804000,KDH,,,,,,,,,,,,,,,,,,
KDH,2023,1,1.983830142,425869365000,200251815000,-0.3313672392,12752903000,-687860000,425869365000,-563366000,425305999000,-93424241000,331881758000,-1372716000,0,-12148705000,-56468175000,274645065000,19385036000,0,-7035973000,12349063000,286994128000,-75969982000,-9958439000,201065707000,813892000,200251815000,KDH,,,,,,,,,,,,,,,,,,
KDH,2022,4,1.162578583,1292869192000,118864183000,-0.7130916909,9257193000,0,1292869192000,-58790426000,1234078766000,-935897868000,298180898000,-29246779000,0,-42125697000,-57545180000,178520435000,12865947000,0,-11451899000,1414048000,179934483000,-96129749000,26898462000,110703196000,-8160987000,118864183000,KDH,,,,,,,,,,,,,,,,,,
KDH,2022,3,-0.328346451,805489958000,351622731000,0.1107125906,414121000,0,805489958000,-2831393000,802658565000,-293168212000,509490353000,-49255303000,0,-42792669000,-51112527000,366743975000,147331354000,0,-31116282000,116215072000,482959047000,-122441001000,-15722711000,344795335000,-6827396000,351622731000,KDH,,,,,,,,,,,,,,,,,,
KDH,2022,2,-0.331047464,732500131000,332180616000,0.2468520441,5557576000,1186027000,732500131000,0,732500131000,-234593047000,497907084000,-123982000,0,-4752904000,-52439763000,446148011000,-13564785000,0,3039468000,-10525317000,435622694000,-115214707000,5544466000,325952453000,-6228163000,332180616000,KDH,,,,,,,,,,,,,,,,,,
